index,filename
0,G:\Data\LIDC\LUNA16\classsification\0\0_58_9.npy
0,G:\Data\LIDC\LUNA16\classsification\0\0_59_0.npy
0,G:\Data\LIDC\LUNA16\classsification\0\0_59_1.npy
0,G:\Data\LIDC\LUNA16\classsification\0\0_59_123.npy
0,G:\Data\LIDC\LUNA16\classsification\0\0_59_127.npy
0,G:\Data\LIDC\LUNA16\classsification\0\0_59_181.npy
0,G:\Data\LIDC\LUNA16\classsification\0\0_59_193.npy
0,G:\Data\LIDC\LUNA16\classsification\0\0_59_198.npy
0,G:\Data\LIDC\LUNA16\classsification\0\0_59_216.npy
0,G:\Data\LIDC\LUNA16\classsification\0\0_59_217.npy
0,G:\Data\LIDC\LUNA16\classsification\0\0_59_225.npy
0,G:\Data\LIDC\LUNA16\classsification\0\0_59_24.npy
0,G:\Data\LIDC\LUNA16\classsification\0\0_59_244.npy
0,G:\Data\LIDC\LUNA16\classsification\0\0_59_268.npy
0,G:\Data\LIDC\LUNA16\classsification\0\0_59_280.npy
0,G:\Data\LIDC\LUNA16\classsification\0\0_59_290.npy
0,G:\Data\LIDC\LUNA16\classsification\0\0_59_299.npy
0,G:\Data\LIDC\LUNA16\classsification\0\0_59_315.npy
0,G:\Data\LIDC\LUNA16\classsification\0\0_59_319.npy
0,G:\Data\LIDC\LUNA16\classsification\0\0_59_320.npy
0,G:\Data\LIDC\LUNA16\classsification\0\0_59_334.npy
0,G:\Data\LIDC\LUNA16\classsification\0\0_59_341.npy
0,G:\Data\LIDC\LUNA16\classsification\0\0_59_4.npy
0,G:\Data\LIDC\LUNA16\classsification\0\0_59_54.npy
0,G:\Data\LIDC\LUNA16\classsification\0\0_59_6.npy
0,G:\Data\LIDC\LUNA16\classsification\0\0_59_62.npy
0,G:\Data\LIDC\LUNA16\classsification\0\0_59_63.npy
0,G:\Data\LIDC\LUNA16\classsification\0\0_59_67.npy
0,G:\Data\LIDC\LUNA16\classsification\0\0_59_82.npy
0,G:\Data\LIDC\LUNA16\classsification\0\0_59_84.npy
0,G:\Data\LIDC\LUNA16\classsification\0\0_59_87.npy
0,G:\Data\LIDC\LUNA16\classsification\0\0_59_99.npy
0,G:\Data\LIDC\LUNA16\classsification\0\0_5_1.npy
0,G:\Data\LIDC\LUNA16\classsification\0\0_5_100.npy
0,G:\Data\LIDC\LUNA16\classsification\0\0_5_1006.npy
0,G:\Data\LIDC\LUNA16\classsification\0\0_5_1014.npy
0,G:\Data\LIDC\LUNA16\classsification\0\0_5_1024.npy
0,G:\Data\LIDC\LUNA16\classsification\0\0_5_1033.npy
0,G:\Data\LIDC\LUNA16\classsification\0\0_5_1047.npy
0,G:\Data\LIDC\LUNA16\classsification\0\0_5_1048.npy
0,G:\Data\LIDC\LUNA16\classsification\0\0_5_1055.npy
0,G:\Data\LIDC\LUNA16\classsification\0\0_5_151.npy
0,G:\Data\LIDC\LUNA16\classsification\0\0_5_163.npy
0,G:\Data\LIDC\LUNA16\classsification\0\0_5_183.npy
0,G:\Data\LIDC\LUNA16\classsification\0\0_5_184.npy
0,G:\Data\LIDC\LUNA16\classsification\0\0_5_191.npy
0,G:\Data\LIDC\LUNA16\classsification\0\0_5_194.npy
0,G:\Data\LIDC\LUNA16\classsification\0\0_5_197.npy
0,G:\Data\LIDC\LUNA16\classsification\0\0_5_215.npy
0,G:\Data\LIDC\LUNA16\classsification\0\0_5_216.npy
0,G:\Data\LIDC\LUNA16\classsification\0\0_5_22.npy
0,G:\Data\LIDC\LUNA16\classsification\0\0_5_233.npy
0,G:\Data\LIDC\LUNA16\classsification\0\0_5_252.npy
0,G:\Data\LIDC\LUNA16\classsification\0\0_5_260.npy
0,G:\Data\LIDC\LUNA16\classsification\0\0_5_273.npy
0,G:\Data\LIDC\LUNA16\classsification\0\0_5_294.npy
0,G:\Data\LIDC\LUNA16\classsification\0\0_5_301.npy
0,G:\Data\LIDC\LUNA16\classsification\0\0_5_328.npy
0,G:\Data\LIDC\LUNA16\classsification\0\0_5_337.npy
0,G:\Data\LIDC\LUNA16\classsification\0\0_5_345.npy
0,G:\Data\LIDC\LUNA16\classsification\0\0_5_355.npy
0,G:\Data\LIDC\LUNA16\classsification\0\0_5_378.npy
0,G:\Data\LIDC\LUNA16\classsification\0\0_5_392.npy
0,G:\Data\LIDC\LUNA16\classsification\0\0_5_397.npy
0,G:\Data\LIDC\LUNA16\classsification\0\0_5_419.npy
0,G:\Data\LIDC\LUNA16\classsification\0\0_5_422.npy
0,G:\Data\LIDC\LUNA16\classsification\0\0_5_435.npy
0,G:\Data\LIDC\LUNA16\classsification\0\0_5_459.npy
0,G:\Data\LIDC\LUNA16\classsification\0\0_5_465.npy
0,G:\Data\LIDC\LUNA16\classsification\0\0_5_477.npy
0,G:\Data\LIDC\LUNA16\classsification\0\0_5_503.npy
0,G:\Data\LIDC\LUNA16\classsification\0\0_5_507.npy
0,G:\Data\LIDC\LUNA16\classsification\0\0_5_509.npy
0,G:\Data\LIDC\LUNA16\classsification\0\0_5_52.npy
0,G:\Data\LIDC\LUNA16\classsification\0\0_5_522.npy
0,G:\Data\LIDC\LUNA16\classsification\0\0_5_538.npy
0,G:\Data\LIDC\LUNA16\classsification\0\0_5_553.npy
0,G:\Data\LIDC\LUNA16\classsification\0\0_5_560.npy
0,G:\Data\LIDC\LUNA16\classsification\0\0_5_564.npy
0,G:\Data\LIDC\LUNA16\classsification\0\0_5_569.npy
0,G:\Data\LIDC\LUNA16\classsification\0\0_5_59.npy
0,G:\Data\LIDC\LUNA16\classsification\0\0_5_607.npy
0,G:\Data\LIDC\LUNA16\classsification\0\0_5_611.npy
0,G:\Data\LIDC\LUNA16\classsification\0\0_5_617.npy
0,G:\Data\LIDC\LUNA16\classsification\0\0_5_638.npy
0,G:\Data\LIDC\LUNA16\classsification\0\0_5_652.npy
0,G:\Data\LIDC\LUNA16\classsification\0\0_5_660.npy
0,G:\Data\LIDC\LUNA16\classsification\0\0_5_663.npy
0,G:\Data\LIDC\LUNA16\classsification\0\0_5_669.npy
0,G:\Data\LIDC\LUNA16\classsification\0\0_5_679.npy
0,G:\Data\LIDC\LUNA16\classsification\0\0_5_684.npy
0,G:\Data\LIDC\LUNA16\classsification\0\0_5_697.npy
0,G:\Data\LIDC\LUNA16\classsification\0\0_5_699.npy
0,G:\Data\LIDC\LUNA16\classsification\0\0_5_7.npy
0,G:\Data\LIDC\LUNA16\classsification\0\0_5_703.npy
0,G:\Data\LIDC\LUNA16\classsification\0\0_5_707.npy
0,G:\Data\LIDC\LUNA16\classsification\0\0_5_71.npy
0,G:\Data\LIDC\LUNA16\classsification\0\0_5_712.npy
0,G:\Data\LIDC\LUNA16\classsification\0\0_5_730.npy
0,G:\Data\LIDC\LUNA16\classsification\0\0_5_75.npy
0,G:\Data\LIDC\LUNA16\classsification\0\0_5_777.npy
0,G:\Data\LIDC\LUNA16\classsification\0\0_5_784.npy
0,G:\Data\LIDC\LUNA16\classsification\0\0_5_785.npy
0,G:\Data\LIDC\LUNA16\classsification\0\0_5_793.npy
0,G:\Data\LIDC\LUNA16\classsification\0\0_5_802.npy
0,G:\Data\LIDC\LUNA16\classsification\0\0_5_816.npy
0,G:\Data\LIDC\LUNA16\classsification\0\0_5_837.npy
0,G:\Data\LIDC\LUNA16\classsification\0\0_5_838.npy
0,G:\Data\LIDC\LUNA16\classsification\0\0_5_862.npy
0,G:\Data\LIDC\LUNA16\classsification\0\0_5_870.npy
0,G:\Data\LIDC\LUNA16\classsification\0\0_5_882.npy
0,G:\Data\LIDC\LUNA16\classsification\0\0_5_933.npy
0,G:\Data\LIDC\LUNA16\classsification\0\0_5_942.npy
0,G:\Data\LIDC\LUNA16\classsification\0\0_5_956.npy
0,G:\Data\LIDC\LUNA16\classsification\0\0_5_957.npy
0,G:\Data\LIDC\LUNA16\classsification\0\0_5_959.npy
0,G:\Data\LIDC\LUNA16\classsification\0\0_5_966.npy
0,G:\Data\LIDC\LUNA16\classsification\0\0_5_98.npy
0,G:\Data\LIDC\LUNA16\classsification\0\0_5_99.npy
0,G:\Data\LIDC\LUNA16\classsification\0\0_5_992.npy
0,G:\Data\LIDC\LUNA16\classsification\0\0_5_999.npy
0,G:\Data\LIDC\LUNA16\classsification\0\0_60_104.npy
0,G:\Data\LIDC\LUNA16\classsification\0\0_60_112.npy
0,G:\Data\LIDC\LUNA16\classsification\0\0_60_131.npy
0,G:\Data\LIDC\LUNA16\classsification\0\0_60_136.npy
0,G:\Data\LIDC\LUNA16\classsification\0\0_60_148.npy
0,G:\Data\LIDC\LUNA16\classsification\0\0_60_172.npy
0,G:\Data\LIDC\LUNA16\classsification\0\0_60_183.npy
0,G:\Data\LIDC\LUNA16\classsification\0\0_60_230.npy
0,G:\Data\LIDC\LUNA16\classsification\0\0_60_234.npy
0,G:\Data\LIDC\LUNA16\classsification\0\0_60_269.npy
0,G:\Data\LIDC\LUNA16\classsification\0\0_60_276.npy
0,G:\Data\LIDC\LUNA16\classsification\0\0_60_298.npy
0,G:\Data\LIDC\LUNA16\classsification\0\0_60_317.npy
0,G:\Data\LIDC\LUNA16\classsification\0\0_60_33.npy
0,G:\Data\LIDC\LUNA16\classsification\0\0_60_364.npy
0,G:\Data\LIDC\LUNA16\classsification\0\0_60_371.npy
0,G:\Data\LIDC\LUNA16\classsification\0\0_60_374.npy
0,G:\Data\LIDC\LUNA16\classsification\0\0_60_385.npy
0,G:\Data\LIDC\LUNA16\classsification\0\0_60_393.npy
0,G:\Data\LIDC\LUNA16\classsification\0\0_60_406.npy
0,G:\Data\LIDC\LUNA16\classsification\0\0_60_416.npy
0,G:\Data\LIDC\LUNA16\classsification\0\0_60_43.npy
0,G:\Data\LIDC\LUNA16\classsification\0\0_60_433.npy
0,G:\Data\LIDC\LUNA16\classsification\0\0_60_444.npy
0,G:\Data\LIDC\LUNA16\classsification\0\0_60_450.npy
0,G:\Data\LIDC\LUNA16\classsification\0\0_60_456.npy
0,G:\Data\LIDC\LUNA16\classsification\0\0_60_457.npy
0,G:\Data\LIDC\LUNA16\classsification\0\0_60_471.npy
0,G:\Data\LIDC\LUNA16\classsification\0\0_60_486.npy
0,G:\Data\LIDC\LUNA16\classsification\0\0_60_502.npy
0,G:\Data\LIDC\LUNA16\classsification\0\0_60_51.npy
0,G:\Data\LIDC\LUNA16\classsification\0\0_60_511.npy
0,G:\Data\LIDC\LUNA16\classsification\0\0_60_525.npy
0,G:\Data\LIDC\LUNA16\classsification\0\0_60_556.npy
0,G:\Data\LIDC\LUNA16\classsification\0\0_60_563.npy
0,G:\Data\LIDC\LUNA16\classsification\0\0_60_565.npy
0,G:\Data\LIDC\LUNA16\classsification\0\0_60_581.npy
0,G:\Data\LIDC\LUNA16\classsification\0\0_60_618.npy
0,G:\Data\LIDC\LUNA16\classsification\0\0_60_623.npy
0,G:\Data\LIDC\LUNA16\classsification\0\0_60_626.npy
0,G:\Data\LIDC\LUNA16\classsification\0\0_60_630.npy
0,G:\Data\LIDC\LUNA16\classsification\0\0_60_64.npy
0,G:\Data\LIDC\LUNA16\classsification\0\0_60_648.npy
0,G:\Data\LIDC\LUNA16\classsification\0\0_60_66.npy
0,G:\Data\LIDC\LUNA16\classsification\0\0_60_672.npy
0,G:\Data\LIDC\LUNA16\classsification\0\0_60_74.npy
0,G:\Data\LIDC\LUNA16\classsification\0\0_60_80.npy
0,G:\Data\LIDC\LUNA16\classsification\0\0_60_94.npy
0,G:\Data\LIDC\LUNA16\classsification\0\0_61_101.npy
0,G:\Data\LIDC\LUNA16\classsification\0\0_61_114.npy
0,G:\Data\LIDC\LUNA16\classsification\0\0_61_130.npy
0,G:\Data\LIDC\LUNA16\classsification\0\0_61_143.npy
0,G:\Data\LIDC\LUNA16\classsification\0\0_61_160.npy
0,G:\Data\LIDC\LUNA16\classsification\0\0_61_162.npy
0,G:\Data\LIDC\LUNA16\classsification\0\0_61_171.npy
0,G:\Data\LIDC\LUNA16\classsification\0\0_61_177.npy
0,G:\Data\LIDC\LUNA16\classsification\0\0_61_185.npy
0,G:\Data\LIDC\LUNA16\classsification\0\0_61_198.npy
0,G:\Data\LIDC\LUNA16\classsification\0\0_61_204.npy
0,G:\Data\LIDC\LUNA16\classsification\0\0_61_209.npy
0,G:\Data\LIDC\LUNA16\classsification\0\0_61_213.npy
0,G:\Data\LIDC\LUNA16\classsification\0\0_61_249.npy
0,G:\Data\LIDC\LUNA16\classsification\0\0_61_252.npy
0,G:\Data\LIDC\LUNA16\classsification\0\0_61_258.npy
0,G:\Data\LIDC\LUNA16\classsification\0\0_61_265.npy
0,G:\Data\LIDC\LUNA16\classsification\0\0_61_276.npy
0,G:\Data\LIDC\LUNA16\classsification\0\0_61_281.npy
0,G:\Data\LIDC\LUNA16\classsification\0\0_61_296.npy
0,G:\Data\LIDC\LUNA16\classsification\0\0_61_305.npy
0,G:\Data\LIDC\LUNA16\classsification\0\0_61_319.npy
0,G:\Data\LIDC\LUNA16\classsification\0\0_61_321.npy
0,G:\Data\LIDC\LUNA16\classsification\0\0_61_341.npy
0,G:\Data\LIDC\LUNA16\classsification\0\0_61_354.npy
0,G:\Data\LIDC\LUNA16\classsification\0\0_61_360.npy
0,G:\Data\LIDC\LUNA16\classsification\0\0_61_366.npy
0,G:\Data\LIDC\LUNA16\classsification\0\0_61_38.npy
0,G:\Data\LIDC\LUNA16\classsification\0\0_61_398.npy
0,G:\Data\LIDC\LUNA16\classsification\0\0_61_403.npy
0,G:\Data\LIDC\LUNA16\classsification\0\0_61_410.npy
0,G:\Data\LIDC\LUNA16\classsification\0\0_61_418.npy
0,G:\Data\LIDC\LUNA16\classsification\0\0_61_42.npy
0,G:\Data\LIDC\LUNA16\classsification\0\0_61_422.npy
0,G:\Data\LIDC\LUNA16\classsification\0\0_61_453.npy
0,G:\Data\LIDC\LUNA16\classsification\0\0_61_461.npy
0,G:\Data\LIDC\LUNA16\classsification\0\0_61_469.npy
0,G:\Data\LIDC\LUNA16\classsification\0\0_61_49.npy
0,G:\Data\LIDC\LUNA16\classsification\0\0_61_519.npy
0,G:\Data\LIDC\LUNA16\classsification\0\0_61_539.npy
0,G:\Data\LIDC\LUNA16\classsification\0\0_61_545.npy
0,G:\Data\LIDC\LUNA16\classsification\0\0_61_559.npy
0,G:\Data\LIDC\LUNA16\classsification\0\0_61_560.npy
0,G:\Data\LIDC\LUNA16\classsification\0\0_61_566.npy
0,G:\Data\LIDC\LUNA16\classsification\0\0_61_580.npy
0,G:\Data\LIDC\LUNA16\classsification\0\0_61_584.npy
0,G:\Data\LIDC\LUNA16\classsification\0\0_61_612.npy
0,G:\Data\LIDC\LUNA16\classsification\0\0_61_615.npy
0,G:\Data\LIDC\LUNA16\classsification\0\0_61_625.npy
0,G:\Data\LIDC\LUNA16\classsification\0\0_61_63.npy
0,G:\Data\LIDC\LUNA16\classsification\0\0_61_650.npy
0,G:\Data\LIDC\LUNA16\classsification\0\0_61_651.npy
0,G:\Data\LIDC\LUNA16\classsification\0\0_61_658.npy
0,G:\Data\LIDC\LUNA16\classsification\0\0_61_669.npy
0,G:\Data\LIDC\LUNA16\classsification\0\0_61_712.npy
0,G:\Data\LIDC\LUNA16\classsification\0\0_61_719.npy
0,G:\Data\LIDC\LUNA16\classsification\0\0_61_728.npy
0,G:\Data\LIDC\LUNA16\classsification\0\0_61_744.npy
0,G:\Data\LIDC\LUNA16\classsification\0\0_61_766.npy
0,G:\Data\LIDC\LUNA16\classsification\0\0_61_794.npy
0,G:\Data\LIDC\LUNA16\classsification\0\0_61_821.npy
0,G:\Data\LIDC\LUNA16\classsification\0\0_61_825.npy
0,G:\Data\LIDC\LUNA16\classsification\0\0_61_838.npy
0,G:\Data\LIDC\LUNA16\classsification\0\0_61_844.npy
0,G:\Data\LIDC\LUNA16\classsification\0\0_61_85.npy
0,G:\Data\LIDC\LUNA16\classsification\0\0_61_850.npy
0,G:\Data\LIDC\LUNA16\classsification\0\0_61_866.npy
0,G:\Data\LIDC\LUNA16\classsification\0\0_61_873.npy
0,G:\Data\LIDC\LUNA16\classsification\0\0_61_89.npy
0,G:\Data\LIDC\LUNA16\classsification\0\0_61_897.npy
0,G:\Data\LIDC\LUNA16\classsification\0\0_61_910.npy
0,G:\Data\LIDC\LUNA16\classsification\0\0_62_128.npy
0,G:\Data\LIDC\LUNA16\classsification\0\0_62_133.npy
0,G:\Data\LIDC\LUNA16\classsification\0\0_62_157.npy
0,G:\Data\LIDC\LUNA16\classsification\0\0_62_177.npy
0,G:\Data\LIDC\LUNA16\classsification\0\0_62_183.npy
0,G:\Data\LIDC\LUNA16\classsification\0\0_62_192.npy
0,G:\Data\LIDC\LUNA16\classsification\0\0_62_198.npy
0,G:\Data\LIDC\LUNA16\classsification\0\0_62_211.npy
0,G:\Data\LIDC\LUNA16\classsification\0\0_62_217.npy
0,G:\Data\LIDC\LUNA16\classsification\0\0_62_223.npy
0,G:\Data\LIDC\LUNA16\classsification\0\0_62_238.npy
0,G:\Data\LIDC\LUNA16\classsification\0\0_62_248.npy
0,G:\Data\LIDC\LUNA16\classsification\0\0_62_26.npy
0,G:\Data\LIDC\LUNA16\classsification\0\0_62_276.npy
0,G:\Data\LIDC\LUNA16\classsification\0\0_62_302.npy
0,G:\Data\LIDC\LUNA16\classsification\0\0_62_312.npy
0,G:\Data\LIDC\LUNA16\classsification\0\0_62_313.npy
0,G:\Data\LIDC\LUNA16\classsification\0\0_62_324.npy
0,G:\Data\LIDC\LUNA16\classsification\0\0_62_326.npy
0,G:\Data\LIDC\LUNA16\classsification\0\0_62_330.npy
0,G:\Data\LIDC\LUNA16\classsification\0\0_62_343.npy
0,G:\Data\LIDC\LUNA16\classsification\0\0_62_389.npy
0,G:\Data\LIDC\LUNA16\classsification\0\0_62_410.npy
0,G:\Data\LIDC\LUNA16\classsification\0\0_62_411.npy
0,G:\Data\LIDC\LUNA16\classsification\0\0_62_415.npy
0,G:\Data\LIDC\LUNA16\classsification\0\0_62_425.npy
0,G:\Data\LIDC\LUNA16\classsification\0\0_62_427.npy
0,G:\Data\LIDC\LUNA16\classsification\0\0_62_454.npy
0,G:\Data\LIDC\LUNA16\classsification\0\0_62_461.npy
0,G:\Data\LIDC\LUNA16\classsification\0\0_62_466.npy
0,G:\Data\LIDC\LUNA16\classsification\0\0_62_468.npy
0,G:\Data\LIDC\LUNA16\classsification\0\0_62_471.npy
0,G:\Data\LIDC\LUNA16\classsification\0\0_62_515.npy
0,G:\Data\LIDC\LUNA16\classsification\0\0_62_517.npy
0,G:\Data\LIDC\LUNA16\classsification\0\0_62_522.npy
0,G:\Data\LIDC\LUNA16\classsification\0\0_62_529.npy
0,G:\Data\LIDC\LUNA16\classsification\0\0_62_530.npy
0,G:\Data\LIDC\LUNA16\classsification\0\0_62_550.npy
0,G:\Data\LIDC\LUNA16\classsification\0\0_62_565.npy
0,G:\Data\LIDC\LUNA16\classsification\0\0_62_569.npy
0,G:\Data\LIDC\LUNA16\classsification\0\0_62_571.npy
0,G:\Data\LIDC\LUNA16\classsification\0\0_62_576.npy
0,G:\Data\LIDC\LUNA16\classsification\0\0_62_578.npy
0,G:\Data\LIDC\LUNA16\classsification\0\0_62_585.npy
0,G:\Data\LIDC\LUNA16\classsification\0\0_62_593.npy
0,G:\Data\LIDC\LUNA16\classsification\0\0_62_594.npy
0,G:\Data\LIDC\LUNA16\classsification\0\0_62_597.npy
0,G:\Data\LIDC\LUNA16\classsification\0\0_62_600.npy
0,G:\Data\LIDC\LUNA16\classsification\0\0_62_610.npy
0,G:\Data\LIDC\LUNA16\classsification\0\0_62_639.npy
0,G:\Data\LIDC\LUNA16\classsification\0\0_62_641.npy
0,G:\Data\LIDC\LUNA16\classsification\0\0_62_642.npy
0,G:\Data\LIDC\LUNA16\classsification\0\0_62_646.npy
0,G:\Data\LIDC\LUNA16\classsification\0\0_62_659.npy
0,G:\Data\LIDC\LUNA16\classsification\0\0_62_666.npy
0,G:\Data\LIDC\LUNA16\classsification\0\0_62_686.npy
0,G:\Data\LIDC\LUNA16\classsification\0\0_62_687.npy
0,G:\Data\LIDC\LUNA16\classsification\0\0_62_694.npy
0,G:\Data\LIDC\LUNA16\classsification\0\0_62_696.npy
0,G:\Data\LIDC\LUNA16\classsification\0\0_62_698.npy
0,G:\Data\LIDC\LUNA16\classsification\0\0_62_7.npy
0,G:\Data\LIDC\LUNA16\classsification\0\0_62_729.npy
0,G:\Data\LIDC\LUNA16\classsification\0\0_62_782.npy
0,G:\Data\LIDC\LUNA16\classsification\0\0_62_787.npy
0,G:\Data\LIDC\LUNA16\classsification\0\0_62_790.npy
0,G:\Data\LIDC\LUNA16\classsification\0\0_62_816.npy
0,G:\Data\LIDC\LUNA16\classsification\0\0_62_820.npy
0,G:\Data\LIDC\LUNA16\classsification\0\0_62_827.npy
0,G:\Data\LIDC\LUNA16\classsification\0\0_62_85.npy
0,G:\Data\LIDC\LUNA16\classsification\0\0_62_867.npy
0,G:\Data\LIDC\LUNA16\classsification\0\0_62_869.npy
0,G:\Data\LIDC\LUNA16\classsification\0\0_62_886.npy
0,G:\Data\LIDC\LUNA16\classsification\0\0_62_89.npy
0,G:\Data\LIDC\LUNA16\classsification\0\0_62_914.npy
0,G:\Data\LIDC\LUNA16\classsification\0\0_62_92.npy
0,G:\Data\LIDC\LUNA16\classsification\0\0_62_93.npy
0,G:\Data\LIDC\LUNA16\classsification\0\0_62_939.npy
0,G:\Data\LIDC\LUNA16\classsification\0\0_62_955.npy
0,G:\Data\LIDC\LUNA16\classsification\0\0_62_988.npy
0,G:\Data\LIDC\LUNA16\classsification\0\0_63_100.npy
0,G:\Data\LIDC\LUNA16\classsification\0\0_63_101.npy
0,G:\Data\LIDC\LUNA16\classsification\0\0_63_103.npy
0,G:\Data\LIDC\LUNA16\classsification\0\0_63_136.npy
0,G:\Data\LIDC\LUNA16\classsification\0\0_63_154.npy
0,G:\Data\LIDC\LUNA16\classsification\0\0_63_181.npy
0,G:\Data\LIDC\LUNA16\classsification\0\0_63_183.npy
0,G:\Data\LIDC\LUNA16\classsification\0\0_63_187.npy
0,G:\Data\LIDC\LUNA16\classsification\0\0_63_215.npy
0,G:\Data\LIDC\LUNA16\classsification\0\0_63_230.npy
0,G:\Data\LIDC\LUNA16\classsification\0\0_63_237.npy
0,G:\Data\LIDC\LUNA16\classsification\0\0_63_241.npy
0,G:\Data\LIDC\LUNA16\classsification\0\0_63_252.npy
0,G:\Data\LIDC\LUNA16\classsification\0\0_63_262.npy
0,G:\Data\LIDC\LUNA16\classsification\0\0_63_28.npy
0,G:\Data\LIDC\LUNA16\classsification\0\0_63_289.npy
0,G:\Data\LIDC\LUNA16\classsification\0\0_63_30.npy
0,G:\Data\LIDC\LUNA16\classsification\0\0_63_31.npy
0,G:\Data\LIDC\LUNA16\classsification\0\0_63_322.npy
0,G:\Data\LIDC\LUNA16\classsification\0\0_63_331.npy
0,G:\Data\LIDC\LUNA16\classsification\0\0_63_364.npy
0,G:\Data\LIDC\LUNA16\classsification\0\0_63_401.npy
0,G:\Data\LIDC\LUNA16\classsification\0\0_63_405.npy
0,G:\Data\LIDC\LUNA16\classsification\0\0_63_413.npy
0,G:\Data\LIDC\LUNA16\classsification\0\0_63_471.npy
0,G:\Data\LIDC\LUNA16\classsification\0\0_63_475.npy
0,G:\Data\LIDC\LUNA16\classsification\0\0_63_497.npy
0,G:\Data\LIDC\LUNA16\classsification\0\0_63_498.npy
0,G:\Data\LIDC\LUNA16\classsification\0\0_63_53.npy
0,G:\Data\LIDC\LUNA16\classsification\0\0_63_530.npy
0,G:\Data\LIDC\LUNA16\classsification\0\0_63_537.npy
0,G:\Data\LIDC\LUNA16\classsification\0\0_63_61.npy
0,G:\Data\LIDC\LUNA16\classsification\0\0_63_613.npy
0,G:\Data\LIDC\LUNA16\classsification\0\0_63_614.npy
0,G:\Data\LIDC\LUNA16\classsification\0\0_63_621.npy
0,G:\Data\LIDC\LUNA16\classsification\0\0_63_622.npy
0,G:\Data\LIDC\LUNA16\classsification\0\0_63_73.npy
0,G:\Data\LIDC\LUNA16\classsification\0\0_63_87.npy
0,G:\Data\LIDC\LUNA16\classsification\0\0_64_133.npy
0,G:\Data\LIDC\LUNA16\classsification\0\0_64_138.npy
0,G:\Data\LIDC\LUNA16\classsification\0\0_64_152.npy
0,G:\Data\LIDC\LUNA16\classsification\0\0_64_17.npy
0,G:\Data\LIDC\LUNA16\classsification\0\0_64_176.npy
0,G:\Data\LIDC\LUNA16\classsification\0\0_64_181.npy
0,G:\Data\LIDC\LUNA16\classsification\0\0_64_191.npy
0,G:\Data\LIDC\LUNA16\classsification\0\0_64_192.npy
0,G:\Data\LIDC\LUNA16\classsification\0\0_64_194.npy
0,G:\Data\LIDC\LUNA16\classsification\0\0_64_199.npy
0,G:\Data\LIDC\LUNA16\classsification\0\0_64_200.npy
0,G:\Data\LIDC\LUNA16\classsification\0\0_64_222.npy
0,G:\Data\LIDC\LUNA16\classsification\0\0_64_238.npy
0,G:\Data\LIDC\LUNA16\classsification\0\0_64_244.npy
0,G:\Data\LIDC\LUNA16\classsification\0\0_64_249.npy
0,G:\Data\LIDC\LUNA16\classsification\0\0_64_261.npy
0,G:\Data\LIDC\LUNA16\classsification\0\0_64_269.npy
0,G:\Data\LIDC\LUNA16\classsification\0\0_64_275.npy
0,G:\Data\LIDC\LUNA16\classsification\0\0_64_286.npy
0,G:\Data\LIDC\LUNA16\classsification\0\0_64_305.npy
0,G:\Data\LIDC\LUNA16\classsification\0\0_64_309.npy
0,G:\Data\LIDC\LUNA16\classsification\0\0_64_311.npy
0,G:\Data\LIDC\LUNA16\classsification\0\0_64_336.npy
0,G:\Data\LIDC\LUNA16\classsification\0\0_64_342.npy
0,G:\Data\LIDC\LUNA16\classsification\0\0_64_344.npy
0,G:\Data\LIDC\LUNA16\classsification\0\0_64_345.npy
0,G:\Data\LIDC\LUNA16\classsification\0\0_64_35.npy
0,G:\Data\LIDC\LUNA16\classsification\0\0_64_354.npy
0,G:\Data\LIDC\LUNA16\classsification\0\0_64_414.npy
0,G:\Data\LIDC\LUNA16\classsification\0\0_64_447.npy
0,G:\Data\LIDC\LUNA16\classsification\0\0_64_448.npy
0,G:\Data\LIDC\LUNA16\classsification\0\0_64_452.npy
0,G:\Data\LIDC\LUNA16\classsification\0\0_64_48.npy
0,G:\Data\LIDC\LUNA16\classsification\0\0_64_486.npy
0,G:\Data\LIDC\LUNA16\classsification\0\0_64_498.npy
0,G:\Data\LIDC\LUNA16\classsification\0\0_64_501.npy
0,G:\Data\LIDC\LUNA16\classsification\0\0_64_517.npy
0,G:\Data\LIDC\LUNA16\classsification\0\0_64_55.npy
0,G:\Data\LIDC\LUNA16\classsification\0\0_64_56.npy
0,G:\Data\LIDC\LUNA16\classsification\0\0_64_60.npy
0,G:\Data\LIDC\LUNA16\classsification\0\0_64_68.npy
0,G:\Data\LIDC\LUNA16\classsification\0\0_64_76.npy
0,G:\Data\LIDC\LUNA16\classsification\0\0_65_1.npy
0,G:\Data\LIDC\LUNA16\classsification\0\0_65_106.npy
0,G:\Data\LIDC\LUNA16\classsification\0\0_65_11.npy
0,G:\Data\LIDC\LUNA16\classsification\0\0_65_110.npy
0,G:\Data\LIDC\LUNA16\classsification\0\0_65_115.npy
0,G:\Data\LIDC\LUNA16\classsification\0\0_65_131.npy
0,G:\Data\LIDC\LUNA16\classsification\0\0_65_132.npy
0,G:\Data\LIDC\LUNA16\classsification\0\0_65_159.npy
0,G:\Data\LIDC\LUNA16\classsification\0\0_65_169.npy
0,G:\Data\LIDC\LUNA16\classsification\0\0_65_17.npy
0,G:\Data\LIDC\LUNA16\classsification\0\0_65_183.npy
0,G:\Data\LIDC\LUNA16\classsification\0\0_65_188.npy
